  Element nb      COORD1      COORD2         S11         S22         S33         S12         E11         E22         E33         E12
           4  1.2447E+00  2.6132E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
           4  1.3357E+00  9.7528E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
           4  1.7976E+00  2.2472E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
           4  1.8220E+00  8.3868E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  Element nb      COORD1      COORD2         S11         S22         S33         S12         E11         E22         E33         E12
           1  2.4466E-01  1.2613E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
           1  2.2026E-01  1.8021E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
           1  9.1308E-01  1.3979E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
           1  8.2201E-01  1.8387E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  Element nb      COORD1      COORD2         S11         S22         S33         S12         E11         E22         E33         E12
           2  1.3357E+00  1.3979E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
           2  1.2447E+00  1.8387E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
           2  1.8220E+00  1.2613E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
           2  1.7976E+00  1.8021E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  Element nb      COORD1      COORD2         S11         S22         S33         S12         E11         E22         E33         E12
           3  2.2026E-01  2.2472E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
           3  2.4466E-01  8.3868E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
           3  8.2201E-01  2.6132E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
           3  9.1308E-01  9.7528E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  Element nb      COORD1      COORD2         S11         S22         S33         S12         E11         E22         E33         E12
           4  1.2447E+00  2.6132E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
           4  1.3357E+00  9.7528E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
           4  1.7976E+00  2.2472E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
           4  1.8220E+00  8.3868E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  Element nb      COORD1      COORD2         S11         S22         S33         S12         E11         E22         E33         E12
           1  2.4466E-01  1.2613E+00  0.0000E+00  1.0000E+00  3.0000E-01  3.3360E-17 -3.9000E-03  9.1000E-03  0.0000E+00  8.6736E-19
           1  2.2026E-01  1.8021E+00  3.3307E-16  1.0000E+00  3.0000E-01  6.6720E-17 -3.9000E-03  9.1000E-03  0.0000E+00  1.7347E-18
           1  9.1308E-01  1.3979E+00  1.1102E-16  1.0000E+00  3.0000E-01  1.0008E-16 -3.9000E-03  9.1000E-03  0.0000E+00  2.6021E-18
           1  8.2201E-01  1.8387E+00  1.1102E-16  1.0000E+00  3.0000E-01  6.6720E-17 -3.9000E-03  9.1000E-03  0.0000E+00  1.7347E-18
  Element nb      COORD1      COORD2         S11         S22         S33         S12         E11         E22         E33         E12
           2  1.3357E+00  1.3979E+00 -5.5511E-16  1.0000E+00  3.0000E-01 -2.3769E-16 -3.9000E-03  9.1000E-03  0.0000E+00 -6.1800E-18
           2  1.2447E+00  1.8387E+00 -1.1102E-16  1.0000E+00  3.0000E-01  6.6720E-17 -3.9000E-03  9.1000E-03  0.0000E+00  1.7347E-18
           2  1.8220E+00  1.2613E+00 -3.3307E-16  1.0000E+00  3.0000E-01  0.0000E+00 -3.9000E-03  9.1000E-03  0.0000E+00  0.0000E+00
           2  1.7976E+00  1.8021E+00  1.1102E-16  1.0000E+00  3.0000E-01  0.0000E+00 -3.9000E-03  9.1000E-03  0.0000E+00  0.0000E+00
  Element nb      COORD1      COORD2         S11         S22         S33         S12         E11         E22         E33         E12
           3  2.2026E-01  2.2472E-01 -1.1102E-16  1.0000E+00  3.0000E-01  6.6720E-17 -3.9000E-03  9.1000E-03  0.0000E+00  1.7347E-18
           3  2.4466E-01  8.3868E-01 -2.2204E-16  1.0000E+00  3.0000E-01  1.6680E-16 -3.9000E-03  9.1000E-03  0.0000E+00  4.3368E-18
           3  8.2201E-01  2.6132E-01  0.0000E+00  1.0000E+00  3.0000E-01  6.6720E-17 -3.9000E-03  9.1000E-03  0.0000E+00  1.7347E-18
           3  9.1308E-01  9.7528E-01  1.1102E-16  1.0000E+00  3.0000E-01  1.3344E-16 -3.9000E-03  9.1000E-03  0.0000E+00  3.4694E-18
  Element nb      COORD1      COORD2         S11         S22         S33         S12         E11         E22         E33         E12
           4  1.2447E+00  2.6132E-01 -1.1102E-16  1.0000E+00  3.0000E-01  1.6680E-17 -3.9000E-03  9.1000E-03  0.0000E+00  4.3368E-19
           4  1.3357E+00  9.7528E-01 -3.3307E-16  1.0000E+00  3.0000E-01  0.0000E+00 -3.9000E-03  9.1000E-03  0.0000E+00  0.0000E+00
           4  1.7976E+00  2.2472E-01 -1.1102E-16  1.0000E+00  3.0000E-01 -3.3360E-17 -3.9000E-03  9.1000E-03  0.0000E+00 -8.6736E-19
           4  1.8220E+00  8.3868E-01 -3.3307E-16  1.0000E+00  3.0000E-01 -6.6720E-17 -3.9000E-03  9.1000E-03  0.0000E+00 -1.7347E-18
