                    Element nb,             Integration Point,                          Time,                        Stress,                  Total Strain,                Plastic Strain,     Equivalent Plastic Strain,                   Back Stress,                  Yield Stress,
                             1,                             1,                8.50000000E+00,               -2.98905902E+00,                1.65389114E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                8.50000000E+00,               -2.98905902E+00,                1.65389114E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                8.60000000E+00,               -2.97892266E+00,                1.65490478E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                8.60000000E+00,               -2.97892266E+00,                1.65490478E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                8.60000000E+00,               -2.97892235E+00,                1.65490478E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                8.60000000E+00,               -2.97892235E+00,                1.65490478E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                8.70000000E+00,               -2.96878578E+00,                1.65591845E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                8.70000000E+00,               -2.96878578E+00,                1.65591845E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                8.70000000E+00,               -2.96878547E+00,                1.65591845E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                8.70000000E+00,               -2.96878547E+00,                1.65591845E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                8.80000000E+00,               -2.95864870E+00,                1.65693214E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                8.80000000E+00,               -2.95864870E+00,                1.65693214E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                8.80000000E+00,               -2.95864839E+00,                1.65693214E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                8.80000000E+00,               -2.95864839E+00,                1.65693214E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                8.90000000E+00,               -2.94851141E+00,                1.65794585E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                8.90000000E+00,               -2.94851141E+00,                1.65794585E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                8.90000000E+00,               -2.94851110E+00,                1.65794585E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                8.90000000E+00,               -2.94851110E+00,                1.65794585E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.00000000E+00,               -2.93837392E+00,                1.65895958E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.00000000E+00,               -2.93837392E+00,                1.65895958E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.00000000E+00,               -2.14694873E+00,                1.65895958E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.00000000E+00,               -2.14694873E+00,                1.65895958E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.10000000E+00,               -1.34602834E+00,                1.73911581E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.10000000E+00,               -1.34602834E+00,                1.73911581E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.10000000E+00,               -1.34220480E+00,                1.73911581E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.10000000E+00,               -1.34220480E+00,                1.73911581E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.20000000E+00,               -5.38107966E-01,                1.81959021E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.20000000E+00,               -5.38107966E-01,                1.81959021E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.20000000E+00,               -5.37110068E-01,                1.81959021E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.20000000E+00,               -5.37110068E-01,                1.81959021E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.30000000E+00,                2.67337009E-01,                1.90009968E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.30000000E+00,                2.67337009E-01,                1.90009968E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.30000000E+00,                2.69279713E-01,                1.90009968E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.30000000E+00,                2.69279713E-01,                1.90009968E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.40000000E+00,                1.07501975E+00,                1.98073866E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.40000000E+00,                1.07501975E+00,                1.98073866E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.40000000E+00,                1.07697306E+00,                1.98073866E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.40000000E+00,                1.07697306E+00,                1.98073866E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.50000000E+00,                1.88401456E+00,                2.06150799E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.50000000E+00,                1.88401456E+00,                2.06150799E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.50000000E+00,                1.88597396E+00,                2.06150799E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.50000000E+00,                1.88597396E+00,                2.06150799E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.60000000E+00,                2.69432090E+00,                2.14240808E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.60000000E+00,                2.69432090E+00,                2.14240808E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.60000000E+00,                2.69628718E+00,                2.14240808E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.60000000E+00,                2.69628718E+00,                2.14240808E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.70000000E+00,                3.50594434E+00,                2.22343941E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.70000000E+00,                3.50594434E+00,                2.22343941E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.70000000E+00,                3.50791754E+00,                2.22343941E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.70000000E+00,                3.50791754E+00,                2.22343941E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.80000000E+00,                4.31888969E+00,                2.30460244E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.80000000E+00,                4.31888969E+00,                2.30460244E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.80000000E+00,                4.32086985E+00,                2.30460244E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.80000000E+00,                4.32086985E+00,                2.30460244E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.90000000E+00,                5.13316181E+00,                2.38589767E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.90000000E+00,                5.13316181E+00,                2.38589767E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                9.90000000E+00,                5.13514898E+00,                2.38589767E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             2,                9.90000000E+00,                5.13514898E+00,                2.38589767E-02,                1.95381069E-02,                5.64358115E-02,                1.08545038E+00,                4.13532286E+00,
                             1,                             1,                1.00000000E+01,                5.29357248E+00,                2.46732558E-02,                2.01933000E-02,                5.70910046E-02,                1.12185000E+00,                4.13532286E+00,
                             1,                             2,                1.00000000E+01,                5.29357248E+00,                2.46732558E-02,                2.01933000E-02,                5.70910046E-02,                1.12185000E+00,                4.13532286E+00,
                             1,                             1,                1.00000000E+01,                5.34615446E+00,                2.46732558E-02,                2.06665379E-02,                5.75642425E-02,                1.14814099E+00,                4.13532286E+00,
                             1,                             2,                1.00000000E+01,                5.34615446E+00,                2.46732558E-02,                2.06665379E-02,                5.75642425E-02,                1.14814099E+00,                4.13532286E+00,
                             1,                             1,                1.01000000E+01,                5.47991894E+00,                2.60126923E-02,                2.18704182E-02,                5.87681228E-02,                1.21502323E+00,                4.19801347E+00,
                             1,                             2,                1.01000000E+01,                5.47991894E+00,                2.60126923E-02,                2.18704182E-02,                5.87681228E-02,                1.21502323E+00,                4.19801347E+00,
                             1,                             1,                1.01000000E+01,                5.56232532E+00,                2.60126923E-02,                2.26120756E-02,                5.95097802E-02,                1.25622642E+00,                4.19801347E+00,
                             1,                             2,                1.01000000E+01,                5.56232532E+00,                2.60126923E-02,                2.26120756E-02,                5.95097802E-02,                1.25622642E+00,                4.19801347E+00,
                             1,                             1,                1.02000000E+01,                5.77802988E+00,                2.81744009E-02,                2.45534166E-02,                6.14511212E-02,                1.36407870E+00,                4.30609890E+00,
                             1,                             2,                1.02000000E+01,                5.77802988E+00,                2.81744009E-02,                2.45534166E-02,                6.14511212E-02,                1.36407870E+00,                4.30609890E+00,
                             1,                             1,                1.02000000E+01,                5.77977072E+00,                2.81744009E-02,                2.45690842E-02,                6.14667888E-02,                1.36494912E+00,                4.30609890E+00,
                             1,                             2,                1.02000000E+01,                5.77977072E+00,                2.81744009E-02,                2.45690842E-02,                6.14667888E-02,                1.36494912E+00,                4.30609890E+00,
                             1,                             1,                1.03000000E+01,                5.99674433E+00,                3.03488549E-02,                2.65218467E-02,                6.34195513E-02,                1.47343593E+00,                4.41482160E+00,
                             1,                             2,                1.03000000E+01,                5.99674433E+00,                3.03488549E-02,                2.65218467E-02,                6.34195513E-02,                1.47343593E+00,                4.41482160E+00,
                             1,                             1,                1.03000000E+01,                5.99797756E+00,                3.03488549E-02,                2.65329457E-02,                6.34306503E-02,                1.47405254E+00,                4.41482160E+00,
                             1,                             2,                1.03000000E+01,                5.99797756E+00,                3.03488549E-02,                2.65329457E-02,                6.34306503E-02,                1.47405254E+00,                4.41482160E+00,
                             1,                             1,                1.04000000E+01,                6.21570929E+00,                3.25309233E-02,                2.84925313E-02,                6.53902359E-02,                1.58291841E+00,                4.52392502E+00,
                             1,                             2,                1.04000000E+01,                6.21570929E+00,                3.25309233E-02,                2.84925313E-02,                6.53902359E-02,                1.58291841E+00,                4.52392502E+00,
                             1,                             1,                1.04000000E+01,                6.21716978E+00,                3.25309233E-02,                2.85056758E-02,                6.54033804E-02,                1.58364865E+00,                4.52392502E+00,
                             1,                             2,                1.04000000E+01,                6.21716978E+00,                3.25309233E-02,                2.85056758E-02,                6.54033804E-02,                1.58364865E+00,                4.52392502E+00,
                             1,                             1,                1.05000000E+01,                6.43588261E+00,                3.47228455E-02,                3.04740912E-02,                6.73717958E-02,                1.69300506E+00,                4.63352113E+00,
                             1,                             2,                1.05000000E+01,                6.43588261E+00,                3.47228455E-02,                3.04740912E-02,                6.73717958E-02,                1.69300506E+00,                4.63352113E+00,
                             1,                             1,                1.05000000E+01,                6.43735978E+00,                3.47228455E-02,                3.04873857E-02,                6.73850903E-02,                1.69374365E+00,                4.63352113E+00,
                             1,                             2,                1.05000000E+01,                6.43735978E+00,                3.47228455E-02,                3.04873857E-02,                6.73850903E-02,                1.69374365E+00,                4.63352113E+00,
                             1,                             1,                1.06000000E+01,                6.65706600E+00,                3.69247455E-02,                3.24647417E-02,                6.93624463E-02,                1.80359676E+00,                4.74361613E+00,
                             1,                             2,                1.06000000E+01,                6.65706600E+00,                3.69247455E-02,                3.24647417E-02,                6.93624463E-02,                1.80359676E+00,                4.74361613E+00,
                             1,                             1,                1.06000000E+01,                6.65855741E+00,                3.69247455E-02,                3.24781644E-02,                6.93758690E-02,                1.80434246E+00,                4.74361613E+00,
                             1,                             2,                1.06000000E+01,                6.65855741E+00,                3.69247455E-02,                3.24781644E-02,                6.93758690E-02,                1.80434246E+00,                4.74361613E+00,
                             1,                             1,                1.07000000E+01,                6.87926683E+00,                3.91367218E-02,                3.44645491E-02,                7.13622538E-02,                1.91469717E+00,                4.85421494E+00,
                             1,                             2,                1.07000000E+01,                6.87926683E+00,                3.91367218E-02,                3.44645491E-02,                7.13622538E-02,                1.91469717E+00,                4.85421494E+00,
                             1,                             1,                1.07000000E+01,                6.88077317E+00,                3.91367218E-02,                3.44781062E-02,                7.13758108E-02,                1.91545035E+00,                4.85421494E+00,
                             1,                             2,                1.07000000E+01,                6.88077317E+00,                3.91367218E-02,                3.44781062E-02,                7.13758108E-02,                1.91545035E+00,                4.85421494E+00,
                             1,                             1,                1.08000000E+01,                7.10249623E+00,                4.13588794E-02,                3.64736138E-02,                7.33713184E-02,                2.02631188E+00,                4.96532282E+00,
                             1,                             2,                1.08000000E+01,                7.10249623E+00,                4.13588794E-02,                3.64736138E-02,                7.33713184E-02,                2.02631188E+00,                4.96532282E+00,
                             1,                             1,                1.08000000E+01,                7.10401776E+00,                4.13588794E-02,                3.64873076E-02,                7.33850122E-02,                2.02707264E+00,                4.96532282E+00,
                             1,                             2,                1.08000000E+01,                7.10401776E+00,                4.13588794E-02,                3.64873076E-02,                7.33850122E-02,                2.02707264E+00,                4.96532282E+00,
                             1,                             1,                1.09000000E+01,                7.32676508E+00,                4.35913253E-02,                3.84920334E-02,                7.53897380E-02,                2.13844630E+00,                5.07694512E+00,
                             1,                             2,                1.09000000E+01,                7.32676508E+00,                4.35913253E-02,                3.84920334E-02,                7.53897380E-02,                2.13844630E+00,                5.07694512E+00,
                             1,                             1,                1.09000000E+01,                7.32830205E+00,                4.35913253E-02,                3.85058662E-02,                7.54035708E-02,                2.13921479E+00,                5.07694512E+00,
                             1,                             2,                1.09000000E+01,                7.32830205E+00,                4.35913253E-02,                3.85058662E-02,                7.54035708E-02,                2.13921479E+00,                5.07694512E+00,
